year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1932,house,New York,NY,4,,Carl O. Peterson,Communist,,0.5,False,False,False
1932,house,New York,NY,5,,Loring M. Black Jr.,Democratic,,64.8,True,True,False
1932,house,New York,NY,5,,Irving C. Maltz,Republican,,30.9,False,False,False
1932,house,New York,NY,5,,Jacob L. Afros,Socialist,,4.3,False,False,False
1932,house,New York,NY,6,,Andrew Lawrence Somers,Democratic,,57.0,True,True,False
1932,house,New York,NY,6,,Joseph P. Byrne,Republican,,29.7,False,False,False
1932,house,New York,NY,6,,Harry W. Laidler,Socialist,,11.0,False,False,False
1932,house,New York,NY,6,,Wolf Schefter,Communist,,1.4,False,False,False
1932,house,New York,NY,6,,Hugo Sesselberg,Civic Securities,,0.9,False,False,False
1932,house,New York,NY,7,,John J. Delaney,Democratic,,72.5,True,True,False
1932,house,New York,NY,7,,Richard W. Thomas,Republican,,19.5,False,False,False
1932,house,New York,NY,7,,David M. Cory,Socialist,,6.4,False,False,False
1932,house,New York,NY,7,,Emanuel Levin,Communist,,1.6,False,False,False
1932,house,New York,NY,8,,Patrick J. Carley,Democratic,,62.1,True,True,False
1932,house,New York,NY,8,,Daniel Edelman,Republican,,21.8,False,False,False
1932,house,New York,NY,8,,Baruch C. Vladeck,Socialist,,14.1,False,False,False
1932,house,New York,NY,8,,Louis De Santer,Communist,,2.0,False,False,False
1932,house,New York,NY,9,,Stephen A. Rudd,Democratic,,59.9,True,True,False
1932,house,New York,NY,9,,James Virdone,Republican,,32.7,False,False,False
1932,house,New York,NY,9,,Abraham I. Shiplacoff,Socialist,,6.5,False,False,False
1932,house,New York,NY,9,,Richard B. Sullivan,Communist,,0.9,False,False,False
1932,house,New York,NY,10,,Emanuel Celler,Democratic,,63.8,True,True,False
1932,house,New York,NY,10,,William A. Ronalds,Republican,,24.8,False,False,False
1932,house,New York,NY,10,,Louis Sadoff,Socialist,,9.3,False,False,False
1932,house,New York,NY,10,,Harry Friedman,Communist,,2.0,False,False,False
1932,house,New York,NY,11,,Anning S. Prall,Democratic,,69.2,True,True,False
1932,house,New York,NY,11,,Frank Homer Fay,Republican,,27.9,False,False,False
1932,house,New York,NY,11,,Walter Dearing,Socialist,,2.8,False,False,False
1932,house,New York,NY,12,,Samuel Dickstein,Democratic,,86.5,True,True,False
1932,house,New York,NY,12,,Henry Steinberg,Republican,,8.4,False,False,False
1932,house,New York,NY,12,,Abraham P. Conan,Socialist,,3.3,False,False,False
1932,house,New York,NY,12,,Richard Follops,Independent,,1.6,False,False,False
1932,house,New York,NY,12,,Lodian Lodian,Independent,,0.2,False,False,False
1932,house,New York,NY,13,,Christopher D. Sullivan,Democratic,,86.5,True,True,False
1932,house,New York,NY,13,,John Rosenberg,Republican,,9.9,False,False,False
1932,house,New York,NY,13,,Evelyn W. Hughan,Socialist,,2.7,False,False,False
1932,house,New York,NY,13,,John Steuben,Independent,,0.9,False,False,False
1932,house,New York,NY,14,,William I. Sirovich,Democratic,,60.7,True,True,False
1932,house,New York,NY,14,,Henry A. Lowenberg,Republican,,28.3,False,False,False
1932,house,New York,NY,14,,August Claessens,Socialist,,8.0,False,False,False
1932,house,New York,NY,14,,Abraham Markoff,Independent,,3.0,False,False,False
1932,house,New York,NY,15,,John J. Boylan,Democratic,,80.9,True,True,False
1932,house,New York,NY,15,,Charles Condert Nast,Republican,,16.1,False,False,False
1932,house,New York,NY,15,,William E. Bohn,Socialist,,2.3,False,False,False
1932,house,New York,NY,15,,Harry Raymond,Independent,,0.7,False,False,False
1932,house,New York,NY,16,,John J. O'Connor,Democratic,,67.1,True,True,False
1932,house,New York,NY,16,,Eugene S. Taliaferro,Republican,,28.3,False,False,False
1932,house,New York,NY,16,,Bertha Mailly,Socialist,,3.5,False,False,False
1932,house,New York,NY,16,,Carl Hacker,Independent,,1.1,False,False,False
1932,house,New York,NY,17,,Theodore A. Peyser,Democratic,,52.9,True,False,False
1932,house,New York,NY,17,,Ruth Baker Pratt,Republican,,43.3,False,True,False
1932,house,New York,NY,17,,Alexander Kahn,Socialist,,3.0,False,False,False
1932,house,New York,NY,17,,George Hiram Mann,Independent,,0.8,False,False,False
1932,house,New York,NY,18,,Martin J. Kennedy,Democratic,,75.1,True,True,False
1932,house,New York,NY,18,,Patrick S. Hickey,Republican,,19.9,False,False,False
1932,house,New York,NY,18,,Emerich Steinberger,Socialist,,3.9,False,False,False
1932,house,New York,NY,18,,Pauline Rogers,Independent,,1.1,False,False,False
1932,house,New York,NY,19,,Sol Bloom,Democratic,,69.0,True,True,False
1932,house,New York,NY,19,,William L. Carns,Republican,,26.2,False,False,False
1932,house,New York,NY,19,,Reinhold Niebuhr,Socialist,,4.3,False,False,False
1932,house,New York,NY,19,,Mary L. H. Brooks,Independent,,0.5,False,False,False
1932,house,New York,NY,20,,James J. Lanzetta,Democratic,,50.7,True,False,False
1932,house,New York,NY,20,,Fiorello La Guardia,Republican,,47.0,False,True,False
1932,house,New York,NY,20,,Frank Poree,Socialist,,1.4,False,False,False
1932,house,New York,NY,20,,Earl Browder,Independent,,1.0,False,False,False
1932,house,New York,NY,21,,Joseph A. Gavagan,Democratic,,64.6,True,True,False
1932,house,New York,NY,21,,Oscar J. Smith,Republican,,27.7,False,False,False
1932,house,New York,NY,21,,Frank Crosswaith,Socialist,,7.1,False,False,False
1932,house,New York,NY,21,,Elinor C. Henderson,Independent,,0.7,False,False,False
1932,house,New York,NY,22,,Anthony J. Griffin,Democratic,,76.7,True,True,False
1932,house,New York,NY,22,,Wilbur J. Murphy,Republican,,17.6,False,False,False
1932,house,New York,NY,22,,Tyrell Wilson,Socialist,,4.5,False,False,False
1932,house,New York,NY,22,,Helen Gerson,Independent,,1.3,False,False,False
1932,house,New York,NY,23,,Frank Oliver,Democratic,,69.5,True,True,False
1932,house,New York,NY,23,,Samuel J. Krinn,Republican,,16.7,False,False,False
1932,house,New York,NY,23,,Samuel Orr,Socialist,,11.3,False,False,False
1932,house,New York,NY,23,,Carl Prodsky,Independent,,2.5,False,False,False
1932,house,New York,NY,24,,James M. Fitzpatrick,Democratic,,60.1,True,True,False
1932,house,New York,NY,24,,Benjamin L. Fairchild,Republican,,30.4,False,False,False
1932,house,New York,NY,24,,Esther Friedman,Socialist,,7.2,False,False,False
1932,house,New York,NY,24,,Moissaye J. Olgin,Communist,,2.2,False,False,False
1932,house,New York,NY,24,,Alexander Wascin,Other,,0.2,False,False,False
1932,house,New York,NY,25,,Charles D. Millard,Republican,,54.3,True,True,False
1932,house,New York,NY,25,,Jesse B. Perlman,Democratic,,42.5,False,False,False
1932,house,New York,NY,25,,Carl O. Parsons,Socialist,,1.7,False,False,False
1932,house,New York,NY,25,,David E. Hartshorn,Other,,1.6,False,False,False
1932,house,New York,NY,26,,Hamilton Fish Jr.,Republican,,58.3,True,True,False
1932,house,New York,NY,26,,Roslyn M. Cox,Democratic,,40.8,False,False,False
1932,house,New York,NY,26,,Albert W. Brower,Socialist,,0.8,False,False,False
1932,house,New York,NY,27,,Philip A. Goodwin,Republican,,52.5,True,False,True
1932,house,New York,NY,27,,Clifford L. Miller,Democratic,,46.5,False,False,True
1932,house,New York,NY,27,,Milo C. Myers,Socialist,,0.9,False,False,True
1932,house,New York,NY,28,,Parker Corning,Democratic,,64.7,True,True,False
1932,house,New York,NY,28,,Isaac G. Braman,Republican,,34.7,False,False,False
1932,house,New York,NY,28,,Allin Depew,Socialist,,0.6,False,False,False
1932,house,New York,NY,29,,James S. Parker,Republican,,57.8,True,True,False
1932,house,New York,NY,29,,John J. Nyhoff,Democratic,,41.5,False,False,False
1932,house,New York,NY,29,,Coleman B. Cheney,Socialist,,0.7,False,False,False
1932,house,New York,NY,30,,Frank Crowther,Republican,,55.5,True,True,False
1932,house,New York,NY,30,,George D. Lambertson,Democratic,,42.3,False,False,False
1932,house,New York,NY,30,,Herbert M. Merrill,Socialist,,2.2,False,False,False
1932,house,New York,NY,31,,Bertrand Snell,Republican,,57.5,True,True,False
1932,house,New York,NY,31,,Kenneth Gardner,Democratic,,42.1,False,False,False
1932,house,New York,NY,31,,George E. Brassard,Socialist,,0.4,False,False,False
1932,house,New York,NY,32,,Francis D. Culkin,Republican,,61.8,True,True,False
1932,house,New York,NY,32,,John C. Purcell,Democratic,,37.3,False,False,False
1932,house,New York,NY,32,,James A. Manson,Socialist,,0.8,False,False,False
1932,house,New York,NY,33,,Fred Sisson,Democratic,,50.0,True,False,False
1932,house,New York,NY,33,,Frederick M. Davenport,Republican,,49.0,False,True,False
1932,house,New York,NY,33,,Otto L. Endres,Socialist,,1.0,False,False,False
1932,house,New York,NY,34,,John D. Clarke,Republican,,53.2,True,True,False
1932,house,New York,NY,34,,Charles R. Seymour,Democratic,,40.0,False,False,False
1932,house,New York,NY,34,,Leon Ray Steenburg,Other,,6.1,False,False,False
1932,house,New York,NY,34,,Pierre De Nie,Socialist,,0.7,False,False,False
1932,house,New York,NY,35,,Clarence E. Hancock,Republican,,55.6,True,True,False
1932,house,New York,NY,35,,Edmund L. Weston,Democratic,,42.3,False,False,False
1932,house,New York,NY,35,,Walter B. McNinch,Socialist,,2.1,False,False,False
1932,house,New York,NY,36,,John Taber,Republican,,60.9,True,True,False
1932,house,New York,NY,36,,Lithgow Osborne,Democratic,,38.2,False,False,False
1932,house,New York,NY,36,,Esther Wright,Socialist,,0.9,False,False,False
1932,house,New York,NY,37,,Gale H. Stalker,Republican,,52.4,True,True,False
1932,house,New York,NY,37,,Julian P. Bretz,Democratic,,45.6,False,False,False
1932,house,New York,NY,37,,Edward Amherst Ott,Socialist,,1.3,False,False,False
1932,house,New York,NY,37,,John D. Driscoll,Liberal Party (New York),,0.7,False,False,False
1932,house,New York,NY,38,,James L. Whitley,Republican,,46.2,True,True,False
1932,house,New York,NY,38,,Charles Stanton,Democratic,,42.4,False,False,False
1932,house,New York,NY,38,,Arthur Rathjen,Other,,8.7,False,False,False
1932,house,New York,NY,38,,Richard M. Briggs,Socialist,,2.6,False,False,False
1932,house,New York,NY,39,,James W. Wadsworth Jr.,Republican,,47.1,True,False,True
1932,house,New York,NY,39,,David A. White,Democratic,,32.8,False,False,True
1932,house,New York,NY,39,,Ernest R. Clark,Other,,18.7,False,False,True
1932,house,New York,NY,39,,Martin T. Cook,Socialist,,1.4,False,False,True
1932,house,New York,NY,40,,Walter G. Andrews,Republican,,61.7,True,True,False
1932,house,New York,NY,40,,Ralph W. Nolan,Democratic,,36.1,False,False,False
1932,house,New York,NY,40,,Herman J. Hahn,Independent,,2.1,False,False,False
1932,house,New York,NY,41,,Alfred F. Beiter,Democratic,,50.1,True,False,False
1932,house,New York,NY,41,,Edmund F. Cooke,Republican,,47.4,False,True,False
1932,house,New York,NY,41,,Robert A. Hoffman,Socialist,,2.5,False,False,False
1932,house,New York,NY,42,,James M. Mead,Democratic,,62.0,True,True,False
1932,house,New York,NY,42,,Henry Adsit Bull,Republican,,36.4,False,False,False
1932,house,New York,NY,42,,Marklet H. Harding,Socialist,,1.7,False,False,False
1932,house,New York,NY,43,,Daniel A. Reed,Republican,,60.0,True,True,False
1932,house,New York,NY,43,,Gerald A. Herrick,Democratic,,37.1,False,False,False
1932,house,New York,NY,43,,John C. Cooper,Socialist,,2.9,False,False,False
1932,house,New York,NY,AL,,Elmer E. Studley,Democratic,,27.2,True,False,True
1932,house,New York,NY,AL,,John Fitzgibbons,Democratic,,26.9,True,False,True
1932,house,New York,NY,AL,,Nicholas Howard Pinto,Republican,,20.2,False,False,True
1932,house,New York,NY,AL,,Sherman J. Lowell,Republican,,20.0,False,False,True
1932,house,New York,NY,AL,,G. August Gerber,Socialist,,1.9,False,False,True
1932,house,New York,NY,AL,,Fred Sander,Socialist,,1.9,False,False,True
1932,house,New York,NY,AL,,Elizabeth Smart,Other,,0.9,False,False,True
1932,house,New York,NY,AL,,J. Elmer Cates,Other,,0.8,False,False,True
1932,house,New York,NY,AL,,Jacob Berlin,Socialist Labor,,0.1,False,False,True
1932,house,New York,NY,AL,,O. Martin Olson,Socialist Labor,,0.1,False,False,True
1932,house,North Carolina,NC,1,,Lindsay C. Warren,Democratic,,90.8,True,True,False
1932,house,North Carolina,NC,1,,John B. Respess,Republican,,9.2,False,False,False
1932,house,North Carolina,NC,2,,John H. Kerr,Democratic,,96.0,True,True,False
1932,house,North Carolina,NC,2,,B. B. Howell,Republican,,4.0,False,False,False
1932,house,North Carolina,NC,3,,Charles L. Abernethy,Democratic,,73.2,True,True,False
1932,house,North Carolina,NC,3,,H. B. Ivey,Republican,,26.8,False,False,False
1932,house,North Carolina,NC,4,,Edward W. Pou,Democratic,,76.0,True,True,False
1932,house,North Carolina,NC,4,,L. P. Dixon,Republican,,24.0,False,False,False
1932,house,North Carolina,NC,5,,Franklin Wills Hancock Jr.,Democratic,,70.2,True,True,False
1932,house,North Carolina,NC,5,,L. L. Wall,Republican,,29.8,False,False,False
1932,house,North Carolina,NC,6,,William B. Umstead,Democratic,,67.8,True,False,True
1932,house,North Carolina,NC,6,,William I. Ward,Republican,,32.2,False,False,True
1932,house,North Carolina,NC,7,,J. Bayard Clark,Democratic,,80.4,True,False,False
1932,house,North Carolina,NC,7,,J. M. Byrd,Republican,,19.6,False,False,False
1932,house,North Carolina,NC,8,,Walter Lambeth,Democratic,,65.4,True,False,False
1932,house,North Carolina,NC,8,,A. H. Ragan,Republican,,34.6,False,False,False
1932,house,North Carolina,NC,9,,Robert L. Doughton,Democratic,,63.5,True,False,False
1932,house,North Carolina,NC,9,,P. P. Dulin,Republican,,36.5,False,False,False
1932,house,North Carolina,NC,10,,Alfred L. Bulwinkle,Democratic,,59.7,True,False,False
1932,house,North Carolina,NC,10,,Charles A. Jonas,Republican,,40.3,False,False,False
1932,house,North Carolina,NC,11,,Zebulon Weaver,Democratic,,62.3,True,False,False
1932,house,North Carolina,NC,11,,Crawford F. James,Republican,,37.7,False,False,False
1932,house,North Dakota,ND,AL,,James H. Sinclair,Republican,,33.9,True,False,False
1932,house,North Dakota,ND,AL,,William Lemke,Nonpartisan League,,31.8,True,False,False
1932,house,North Dakota,ND,AL,,W. D. Lynch,Democratic,,17.1,False,False,False
1932,house,North Dakota,ND,AL,,R. B. Murphy,Democratic,,16.9,False,False,False
1932,house,North Dakota,ND,AL,,Pat J. Barrett,Independent,,0.2,False,False,False
1932,house,North Dakota,ND,AL,,Ella Reeve Bloor,Independent,,0.2,False,False,False
1932,house,Ohio,OH,1,,John B. Hollister,Republican,,54.4,True,True,False
1932,house,Ohio,OH,1,,Edward H. Brink,Democratic,,45.6,False,False,False
1932,house,Ohio,OH,2,,William E. Hess,Republican,,50.7,True,True,False
1932,house,Ohio,OH,2,,Edward F. Alexander,Democratic,,49.3,False,False,False
1932,house,Ohio,OH,3,,Byron B. Harlan,Democratic,,54.8,True,True,False
1932,house,Ohio,OH,3,,Edith McClure Patterson,Republican,,42.6,False,False,False
1932,house,Ohio,OH,3,,Jere F. Mincher,Socialist,,2.7,False,False,False
1932,house,Ohio,OH,4,,Frank L. Kloeb,Democratic,,54.6,True,False,False
1932,house,Ohio,OH,4,,John L. Cable,Republican,,45.4,False,True,False
1932,house,Ohio,OH,5,,Frank C. Kniffin,Democratic,,60.0,True,True,False
1932,house,Ohio,OH,5,,William L. Manahan,Republican,,40.0,False,False,False
1932,house,Ohio,OH,6,,James G. Polk,Democratic,,56.2,True,True,False
1932,house,Ohio,OH,6,,Mack Sauer,Republican,,43.8,False,False,False
1932,house,Ohio,OH,7,,Leroy T. Marshall,Republican,,53.0,True,False,True
1932,house,Ohio,OH,7,,Aaron J. Halloran,Democratic,,47.0,False,False,True
1932,house,Ohio,OH,8,,Thomas B. Fletcher,Democratic,,52.7,True,False,False
1932,house,Ohio,OH,8,,Grant E. Mouser,Republican,,47.3,False,True,False
1932,house,Ohio,OH,9,,Warren J. Duffey,Democratic,,47.7,True,False,False
1932,house,Ohio,OH,9,,Wilbur M. White,Republican,,45.4,False,True,False
1932,house,Ohio,OH,9,,Silas E. Hurin,Independent,,3.5,False,False,False
1932,house,Ohio,OH,9,,Clyde E. Kiker,Independent,,1.8,False,False,False
1932,house,Ohio,OH,9,,Karl Pauli,Socialist,,1.1,False,False,False
1932,house,Ohio,OH,9,,Eugene Stoll,Communist,,0.5,False,False,False
1932,house,Ohio,OH,10,,Thomas A. Jenkins,Republican,,58.9,True,True,False
1932,house,Ohio,OH,10,,Charles M. Hogan,Democratic,,41.1,False,False,False
1932,house,Ohio,OH,11,,Mell G. Underwood,Democratic,,63.0,True,True,False
1932,house,Ohio,OH,11,,David J. Lewis,Republican,,37.0,False,False,False
1932,house,Ohio,OH,12,,Arthur P. Lamneck,Democratic,,50.2,True,True,False
1932,house,Ohio,OH,12,,John C. Speaks,Republican,,49.8,False,False,False
1932,house,Ohio,OH,13,,William L. Fiesinger,Democratic,,58.9,True,True,False
1932,house,Ohio,OH,13,,Walter E. Kruger,Republican,,41.1,False,False,False
1932,house,Ohio,OH,14,,Dow W. Harter,Democratic,,53.9,True,False,False
1932,house,Ohio,OH,14,,Francis Seiberling,Republican,,45.7,False,True,False
1932,house,Ohio,OH,14,,I. B. Hinman,Communist,,0.4,False,False,False
1932,house,Ohio,OH,15,,Robert T. Secrest,Democratic,,56.6,True,False,False
1932,house,Ohio,OH,15,,C. Ellis Moore,Republican,,42.9,False,True,False
1932,house,Ohio,OH,15,,Joseph H. Ewing,Independent,,0.5,False,False,False
1932,house,Ohio,OH,16,,William R. Thom,Democratic,,51.5,True,False,False
1932,house,Ohio,OH,16,,Charles B. McClintock,Republican,,48.5,False,True,False
1932,house,Ohio,OH,17,,Charles West,Democratic,,51.7,True,True,False
1932,house,Ohio,OH,17,,William M. Morgan,Republican,,48.3,False,False,False
1932,house,Ohio,OH,18,,Lawrence E. Imhoff,Democratic,,50.2,True,False,False
1932,house,Ohio,OH,18,,B. Frank Murphy,Republican,,49.8,False,True,False
1932,house,Ohio,OH,19,,John G. Cooper,Republican,,53.3,True,True,False
1932,house,Ohio,OH,19,,D. F. Dunlavy,Democratic,,46.5,False,False,False
1932,house,Ohio,OH,19,,John S. Ruth,Independent,,0.1,False,False,False
1932,house,Ohio,OH,19,,Harold G. Bickler,Independent,,0.03,False,False,False
1932,house,Ohio,OH,20,,Martin L. Sweeney,Democratic,,98.8,True,True,False
1932,house,Ohio,OH,20,,John Fromholz,Communist,,1.2,False,False,False
1932,house,Ohio,OH,21,,Robert Crosser,Democratic,,65.2,True,True,False
1932,house,Ohio,OH,21,,Gerald Pilliod,Republican,,33.7,False,False,False
1932,house,Ohio,OH,21,,Joseph Schiffer,Communist,,0.9,False,False,False
1932,house,Ohio,OH,21,,Eugene F. Cheeks,Independent,,0.3,False,False,False
1932,house,Ohio,OH,22,,Chester C. Bolton,Republican,,58.7,True,True,False
1932,house,Ohio,OH,22,,Florence E. Allen,Democratic,,40.9,False,False,False
1932,house,Ohio,OH,22,,G. Racheff,Communist,,0.3,False,False,False
1932,house,Ohio,OH,22,,Joe T. Thomas,Independent,,0.2,False,False,False
1932,house,Ohio,OH,AL,,Charles V. Truax,Democratic,,25.8,True,False,True
1932,house,Ohio,OH,AL,,Stephen M. Young,Democratic,,25.7,True,False,True
1932,house,Ohio,OH,AL,,George H. Bender,Republican,,23.7,False,False,True
1932,house,Ohio,OH,AL,,L. T. Palmer,Republican,,23.6,False,False,True
1932,house,Ohio,OH,AL,,Edward R. Stafford,Prohibition,,0.5,False,False,True
1932,house,Ohio,OH,AL,,Alfred H. Stratton,Prohibition,,0.4,False,False,True
1932,house,Ohio,OH,AL,,John Rehms,Communist,,0.2,False,False,True
1932,house,Ohio,OH,AL,,William Hughey,Communist,,0.1,False,False,True
1932,house,Oklahoma,OK,1,,Wesley E. Disney,Democratic,,63.3,True,True,False
1932,house,Oklahoma,OK,1,,Frank Frantz,Republican,,36.3,False,False,False
1932,house,Oklahoma,OK,1,,A. F. Sweeney,Independent,,0.5,False,False,False
1932,house,Oklahoma,OK,2,,William W. Hastings,Democratic,,70.5,True,True,False
1932,house,Oklahoma,OK,2,,William F. Head,Republican,,29.5,False,False,False
1932,house,Oklahoma,OK,3,,Wilburn Cartwright,Democratic,,85.2,True,True,False
1932,house,Oklahoma,OK,3,,Walter Colbert,Republican,,14.8,False,False,False
1932,house,Oklahoma,OK,4,,Tom D. McKeown,Democratic,,75.5,True,True,False
1932,house,Oklahoma,OK,4,,E. W. Kemp,Republican,,24.5,False,False,False
1932,house,Oklahoma,OK,5,,Fletcher B. Swank,Democratic,,64.2,True,True,False
1932,house,Oklahoma,OK,5,,Paul Huston,Republican,,35.8,False,False,False
1932,house,Oklahoma,OK,6,,Jed Johnson,Democratic,,79.3,True,True,False
1932,house,Oklahoma,OK,6,,George E. Young,Republican,,20.7,False,False,False
1932,house,Oklahoma,OK,7,,James V. McClintic,Democratic,,77.9,True,True,False
1932,house,Oklahoma,OK,7,,W. G. Roe,Republican,,15.6,False,False,False
1932,house,Oklahoma,OK,7,,T. H. McLemore,Independent,,6.5,False,False,False
1932,house,Oklahoma,OK,8,,E. W. Marland,Democratic,,61.3,True,False,False
1932,house,Oklahoma,OK,8,,Milton C. Garber,Republican,,37.8,False,True,False
1932,house,Oklahoma,OK,8,,W. E. Knapp,Independent,,0.8,False,False,False
1932,house,Oklahoma,OK,8,,Alfred Reynolds,Independent,,0.2,False,False,False
1932,house,Oklahoma,OK,AL,,Will Rogers,Democratic,,72.8,True,False,True
1932,house,Oklahoma,OK,AL,,R. A. Howard,Republican,,26.7,False,False,True
1932,house,Oklahoma,OK,AL,,George E. Taylor,Independent,,0.3,False,False,True
1932,house,Oklahoma,OK,AL,,R. J. Shive,Independent,,0.2,False,False,True
1932,house,Oregon,OR,1,,James W. Mott,Republican,,51.2,True,False,False
1932,house,Oregon,OR,1,,Harvey G. Starkweather,Democratic,,37.3,False,False,False
1932,house,Oregon,OR,1,,W. J. Butler,Independent,,7.7,False,False,False
1932,house,Oregon,OR,1,,Lee Giddings,Socialist,,2.6,False,False,False
1932,house,Oregon,OR,1,,Upton A. Upton,Socialist Labor,,1.1,False,False,False
1932,house,Oregon,OR,2,,Walter M. Pierce,Democratic,,48.2,True,False,False
1932,house,Oregon,OR,2,,Robert R. Butler,Republican,,40.1,False,True,False
1932,house,Oregon,OR,2,,Hugh E. Brady,Independent,,8.2,False,False,False
1932,house,Oregon,OR,2,,O. D. Teel,Socialist,,2.0,False,False,False
1932,house,Oregon,OR,2,,Paul F. Schnur,Socialist Labor,,1.5,False,False,False
1932,house,Oregon,OR,3,,Charles H. Martin,Democratic,,59.0,True,True,False
1932,house,Oregon,OR,3,,Homer D. Angell,Republican,,32.2,False,False,False
1932,house,Oregon,OR,3,,Albert Streiff,Socialist,,4.0,False,False,False
1932,house,Oregon,OR,3,,H. H. Stallard,Independent,,2.9,False,False,False
1932,house,Oregon,OR,3,,Carl V. Soderback,Socialist Labor,,1.0,False,False,False
1932,house,Oregon,OR,3,,Richard L. Lovelace,Communist,,0.9,False,False,False
1932,house,Pennsylvania,PA,1,,Harry C. Ransley,Republican,,91.5,True,False,False
1932,house,Pennsylvania,PA,1,,Harry T. Glenn,Other,,6.9,False,False,False
1932,house,Pennsylvania,PA,1,,G. Kutikoff,Socialist,,1.1,False,False,False
1932,house,Pennsylvania,PA,1,,C. Litta,Communist,,0.5,False,False,False
1932,house,Pennsylvania,PA,2,,James M. Beck,Republican,,59.2,True,False,False
1932,house,Pennsylvania,PA,2,,John J. Shanahan,Democratic,,38.7,False,False,False
1932,house,Pennsylvania,PA,2,,Andrew J. Biemiller,Socialist,,1.6,False,False,False
1932,house,Pennsylvania,PA,2,,David Davis,Communist,,0.5,False,False,False
1932,house,Pennsylvania,PA,3,,Alfred M. Waldron,Republican,,57.4,True,False,True
1932,house,Pennsylvania,PA,3,,Frank M. O'Brien,Democratic,,40.6,False,False,True
1932,house,Pennsylvania,PA,3,,Joseph Kazmark,Socialist,,1.6,False,False,True
1932,house,Pennsylvania,PA,3,,Thomas Nabried,Communist,,0.3,False,False,True
1932,house,Pennsylvania,PA,4,,George W. Edmonds,Republican,,52.9,True,False,False
1932,house,Pennsylvania,PA,4,,William J. O'Rourke,Democratic,,44.4,False,False,False
1932,house,Pennsylvania,PA,4,,Joseph Schwartz,Socialist,,2.1,False,False,False
1932,house,Pennsylvania,PA,4,,Morris H. Powers,Communist,,0.6,False,False,False
1932,house,Pennsylvania,PA,5,,James J. Connolly,Republican,,55.4,True,True,False
1932,house,Pennsylvania,PA,5,,Carroll J. Agnew,Democratic,,40.5,False,False,False
1932,house,Pennsylvania,PA,5,,Franz E. Daniel,Socialist,,3.8,False,False,False
1932,house,Pennsylvania,PA,5,,Ernest Kornfeld,Communist,,0.3,False,False,False
1932,house,Pennsylvania,PA,6,,Edward L. Stokes,Republican,,51.0,True,False,False
1932,house,Pennsylvania,PA,6,,Harry V. Dougherty,Democratic,,46.0,False,False,False
1932,house,Pennsylvania,PA,6,,M. H. Goldstein,Socialist,,2.3,False,False,False
1932,house,Pennsylvania,PA,6,,Charles C. Hopkins,Prohibition,,0.8,False,False,False
1932,house,Pennsylvania,PA,7,,George P. Darrow,Republican,,62.2,True,True,False
1932,house,Pennsylvania,PA,7,,James C. Crumlish,Democratic,,35.2,False,False,False
1932,house,Pennsylvania,PA,7,,David H. H. Felix,Socialist,,2.6,False,False,False
1932,house,Pennsylvania,PA,7,,Thomas F. Lester,Liberal Party (New York),,0.06,False,False,False
1932,house,Pennsylvania,PA,8,,James Wolfenden,Republican,,65.8,True,True,False
1932,house,Pennsylvania,PA,8,,Matthew Randall,Democratic,,30.1,False,False,False
1932,house,Pennsylvania,PA,8,,Jesse Holmes,Socialist,,2.7,False,False,False
1932,house,Pennsylvania,PA,8,,C. Wilfred Conard,Prohibition,,1.4,False,False,False
1932,house,Pennsylvania,PA,9,,Henry Winfield Watson,Republican,,50.3,True,True,False
1932,house,Pennsylvania,PA,9,,Norton Lichtenwalner,Democratic,,46.3,False,False,False
1932,house,Pennsylvania,PA,9,,Walter L. Huhn,Socialist,,3.5,False,False,False
1932,house,Pennsylvania,PA,10,,J. Roland Kinzer,Republican,,61.5,True,True,False
1932,house,Pennsylvania,PA,10,,Richard P. McGrann,Democratic,,36.2,False,False,False
1932,house,Pennsylvania,PA,10,,Frank Scott Jr.,Socialist,,2.3,False,False,False
1932,house,Pennsylvania,PA,11,,Patrick J. Boland,Democratic,,95.9,True,True,False
1932,house,Pennsylvania,PA,11,,George Hart,Prohibition,,4.1,False,False,False
1932,house,Pennsylvania,PA,12,,C. Murray Turpin,Republican,,50.8,True,True,False
1932,house,Pennsylvania,PA,12,,John J. Casey,Democratic,,49.2,False,False,False
1932,house,Pennsylvania,PA,13,,George F. Brumm,Republican,,90.9,True,True,False
1932,house,Pennsylvania,PA,13,,Frederick W. Magrady,Prohibition,,4.7,False,False,False
1932,house,Pennsylvania,PA,13,,Anthony Malinowski,Socialist,,4.1,False,False,False
1932,house,Pennsylvania,PA,13,,Peter Schwartz,Communist,,0.3,False,False,False
1932,house,Pennsylvania,PA,14,,William E. Richardson,Democratic,,41.0,True,False,True
1932,house,Pennsylvania,PA,14,,Thomas L. Rhoads,Republican,,31.9,False,False,True
1932,house,Pennsylvania,PA,14,,Raymond S. Hofses,Socialist,,26.9,False,False,True
1932,house,Pennsylvania,PA,14,,George W. Brownback,Independent,,0.1,False,False,True
1932,house,Pennsylvania,PA,14,,Florence Cassel,Liberal Party (New York),,0.001,False,False,True
1932,house,Pennsylvania,PA,15,,Louis T. McFadden,Republican,,96.0,True,True,False
1932,house,Pennsylvania,PA,15,,Henry L. Springer,Socialist,,4.0,False,False,False
1932,house,Pennsylvania,PA,16,,Robert F. Rich,Republican,,63.6,True,True,False
