year,map_vintage,state,state_code,district,district_note,at_large,statewide_baseline,races_used,offices_used,senate_races,statewide_races,stateleg_races,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,lean_house_pct,lean_statewide_pct,lean_senate_pct,weight_house,weight_statewide,weight_senate,sources_used
2014,2010s,West Virginia,WV,WV-02,,False,False,17,senate; state senate,1,0,16,343048,498262,22174,863484,40.78,59.22,48.42,-4.02,R+4.0,1.71,-2.11,-11.64,0.334,0.333,0.333,house+statewide+senate
2014,2010s,West Virginia,WV,WV-03,,False,False,17,senate; state senate,1,0,16,343048,498262,22174,863484,40.78,59.22,48.42,-5.21,R+5.2,-1.87,-2.11,-11.64,0.334,0.333,0.333,house+statewide+senate
2014,2010s,Wyoming,WY,WY-AL,,True,False,2,senate; governor,1,1,0,75129,221254,39884,336267,25.35,74.65,48.42,-22.1,R+22.1,-21.46,-16.97,-27.86,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Alaska,AK,AK-AL,,True,True,31,governor; state house,0,1,30,210764,253604,19151,483519,45.39,54.61,51.41,-6.02,R+6.0,,-6.02,,0.0,1.0,0.0,statewide
2018,2010s,Alabama,AL,AL-01,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-13.63,R+13.6,-15.1,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-02,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-12.78,R+12.8,-13.41,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-03,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-13.92,R+13.9,-15.69,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-04,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-21.96,R+22.0,-31.76,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-05,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-12.57,R+12.6,-12.98,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-06,,False,False,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-16.64,R+16.6,-21.12,-12.15,,0.5,0.5,0.0,house+statewide
2018,2010s,Alabama,AL,AL-07,,False,True,65,governor; attorney general; state senate; state house,0,2,63,1964006,3039396,11970,5015372,39.25,60.75,51.41,-12.15,R+12.2,,-12.15,,0.0,1.0,0.0,statewide
2018,2010s,Arkansas,AR,AR-01,,False,False,9,governor; attorney general; state senate,0,2,7,673019,1255151,51424,1979594,34.9,65.1,51.41,-19.48,R+19.5,-22.46,-16.5,,0.5,0.5,0.0,house+statewide
2018,2010s,Arkansas,AR,AR-02,,False,False,9,governor; attorney general; state senate,0,2,7,673019,1255151,51424,1979594,34.9,65.1,51.41,-10.81,R+10.8,-5.13,-16.5,,0.5,0.5,0.0,house+statewide
2018,2010s,Arkansas,AR,AR-03,,False,False,9,governor; attorney general; state senate,0,2,7,673019,1255151,51424,1979594,34.9,65.1,51.41,-17.46,R+17.5,-18.42,-16.5,,0.5,0.5,0.0,house+statewide
2018,2010s,Arkansas,AR,AR-04,,False,False,9,governor; attorney general; state senate,0,2,7,673019,1255151,51424,1979594,34.9,65.1,51.41,-18.27,R+18.3,-20.03,-16.5,,0.5,0.5,0.0,house+statewide
2018,2010s,Arizona,AZ,AZ-01,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-2.25,R+2.3,1.94,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-02,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-1.96,R+2.0,2.81,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-03,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,1.1,D+1.1,11.98,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-04,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-9.89,R+9.9,-20.99,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-05,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-6.67,R+6.7,-11.33,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-06,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-5.26,R+5.3,-7.1,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-07,,False,True,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-4.34,R+4.3,,-5.53,-3.16,0.0,0.5,0.5,statewide+senate
2018,2010s,Arizona,AZ,AZ-08,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,-5.35,R+5.4,-7.37,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Arizona,AZ,AZ-09,,False,False,53,senate; governor; attorney general; state senate; state house,1,2,50,5845701,6626645,141062,12613408,46.87,53.13,51.41,0.16,D+0.2,9.18,-5.53,-3.16,0.334,0.333,0.333,house+statewide+senate
2018,2010s,California,CA,CA-01,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,2.28,D+2.3,-6.79,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-02,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,18.22,D+18.2,25.1,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-03,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,8.76,D+8.8,6.17,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-04,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,2.65,D+2.7,-6.04,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-05,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-06,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-07,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,7.24,D+7.2,3.14,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-08,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-09,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,7.96,D+8.0,4.59,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-10,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,5.84,D+5.8,0.34,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-11,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,16.78,D+16.8,22.23,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-12,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,23.13,D+23.1,34.92,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-13,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-14,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,19.33,D+19.3,27.32,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-15,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,16.2,D+16.2,21.06,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-16,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,8.49,D+8.5,5.64,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-17,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,17.39,D+17.4,23.44,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-18,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,16.96,D+17.0,22.59,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-19,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,16.61,D+16.6,21.88,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-20,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-21,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,4.91,D+4.9,-1.53,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-22,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,3.36,D+3.4,-4.63,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-23,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,-2.14,R+2.1,-15.62,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-24,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,9.0,D+9.0,6.65,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-25,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,6.9,D+6.9,2.46,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-26,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,10.69,D+10.7,10.04,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-27,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-28,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,18.9,D+18.9,26.47,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-29,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,20.02,D+20.0,28.7,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-30,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,16.42,D+16.4,21.5,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-31,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,9.09,D+9.1,6.84,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-32,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.12,D+14.1,16.89,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-33,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.73,D+14.7,18.12,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-34,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-35,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.42,D+14.4,17.49,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-36,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,9.23,D+9.2,7.11,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-37,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,24.27,D+24.3,37.19,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-38,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.14,D+14.1,16.95,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-39,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,5.5,D+5.5,-0.35,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-40,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-41,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,12.27,D+12.3,13.19,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-42,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,1.47,D+1.5,-8.41,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-43,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,18.55,D+18.6,25.76,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-44,,False,True,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.34,D+11.3,,11.34,,0.0,1.0,0.0,statewide
2018,2010s,California,CA,CA-45,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,5.74,D+5.7,0.14,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-46,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.28,D+14.3,17.21,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-47,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,12.15,D+12.1,12.95,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-48,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,6.49,D+6.5,1.65,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-49,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,7.93,D+7.9,4.51,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-50,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,3.86,D+3.9,-3.62,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-51,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,15.32,D+15.3,19.29,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-52,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,11.64,D+11.6,11.94,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,California,CA,CA-53,,False,False,2,governor; attorney general,0,2,0,15512153,9208412,0,24720565,62.75,37.25,51.41,14.26,D+14.3,17.17,11.34,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-01,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,13.11,D+13.1,24.3,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-02,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,7.09,D+7.1,12.27,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-03,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,-2.09,R+2.1,-6.1,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-04,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,-5.31,R+5.3,-12.53,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-05,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,-4.59,R+4.6,-11.1,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-06,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,2.9,D+2.9,3.89,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Colorado,CO,CO-07,,False,False,75,governor; attorney general; state senate; state house,0,2,73,4311093,3774058,221877,8307028,53.32,46.68,51.41,6.53,D+6.5,11.14,1.91,,0.5,0.5,0.0,house+statewide
2018,2010s,Connecticut,CT,CT-01,,False,False,165,senate; governor; attorney general; state senate; state house,1,2,162,3487516,2957407,1543126,7988049,54.11,45.89,51.41,6.27,D+6.3,12.69,1.41,4.71,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Connecticut,CT,CT-02,,False,False,165,senate; governor; attorney general; state senate; state house,1,2,162,3487516,2957407,1543126,7988049,54.11,45.89,51.41,5.98,D+6.0,11.81,1.41,4.71,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Connecticut,CT,CT-03,,False,False,165,senate; governor; attorney general; state senate; state house,1,2,162,3487516,2957407,1543126,7988049,54.11,45.89,51.41,6.27,D+6.3,12.69,1.41,4.71,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Connecticut,CT,CT-04,,False,False,165,senate; governor; attorney general; state senate; state house,1,2,162,3487516,2957407,1543126,7988049,54.11,45.89,51.41,5.14,D+5.1,9.3,1.41,4.71,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Connecticut,CT,CT-05,,False,False,165,senate; governor; attorney general; state senate; state house,1,2,162,3487516,2957407,1543126,7988049,54.11,45.89,51.41,3.36,D+3.4,3.97,1.41,4.71,0.334,0.333,0.333,house+statewide+senate
2018,2010s,District of Columbia,DC,DC-AL,,True,False,0,,0,0,0,0,0,0,0,,,51.41,43.39,D+43.4,43.39,,,1.0,0.0,0.0,house
2018,2010s,Delaware,DE,DE-AL,,True,False,36,senate; attorney general; state senate; state house,1,1,34,639114,455363,8604,1103081,58.39,41.61,51.41,8.36,D+8.4,12.55,5.59,6.96,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-01,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-9.26,R+9.3,-18.99,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-02,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-9.38,R+9.4,-19.35,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-03,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-6.11,R+6.1,-9.53,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-04,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-9.17,R+9.2,-18.73,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-05,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,2.03,D+2.0,14.88,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-06,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-5.67,R+5.7,-8.22,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-07,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-1.0,R+1.0,5.79,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-08,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-7.07,R+7.1,-12.4,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-09,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-0.89,R+0.9,6.12,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-10,,False,True,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.4,R+4.4,,-4.38,-4.42,0.0,0.5,0.5,statewide+senate
2018,2010s,Florida,FL,FL-11,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-8.62,R+8.6,-17.06,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-12,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-6.71,R+6.7,-11.33,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-13,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-1.02,R+1.0,5.74,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-14,,False,True,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.4,R+4.4,,-4.38,-4.42,0.0,0.5,0.5,statewide+senate
2018,2010s,Florida,FL,FL-15,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.57,R+4.6,-4.93,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-16,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-5.09,R+5.1,-6.47,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-17,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-7.65,R+7.7,-14.16,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-18,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-5.0,R+5.0,-6.21,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-19,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-7.66,R+7.7,-14.18,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-20,,False,True,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.4,R+4.4,,-4.38,-4.42,0.0,0.5,0.5,statewide+senate
2018,2010s,Florida,FL,FL-21,,False,True,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.4,R+4.4,,-4.38,-4.42,0.0,0.5,0.5,statewide+senate
2018,2010s,Florida,FL,FL-22,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,0.44,D+0.4,10.12,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-23,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,0.4,D+0.4,9.99,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-24,,False,True,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-4.4,R+4.4,,-4.38,-4.42,0.0,0.5,0.5,statewide+senate
2018,2010s,Florida,FL,FL-25,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-7.05,R+7.1,-12.36,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-26,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-3.28,R+3.3,-1.03,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Florida,FL,FL-27,,False,False,20,senate; governor; attorney general; state senate,1,2,17,13352974,14532890,256830,28142694,47.88,52.12,51.41,-2.55,R+2.5,1.15,-4.38,-4.42,0.334,0.333,0.333,house+statewide+senate
2018,2010s,Georgia,GA,GA-01,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,-6.71,R+6.7,-9.64,-3.77,,0.5,0.5,0.0,house+statewide
2018,2010s,Georgia,GA,GA-02,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,1.99,D+2.0,7.74,-3.77,,0.5,0.5,0.0,house+statewide
2018,2010s,Georgia,GA,GA-03,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,-10.6,R+10.6,-17.43,-3.77,,0.5,0.5,0.0,house+statewide
2018,2010s,Georgia,GA,GA-04,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,11.59,D+11.6,26.94,-3.77,,0.5,0.5,0.0,house+statewide
2018,2010s,Georgia,GA,GA-05,,False,True,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,-3.77,R+3.8,,-3.77,,0.0,1.0,0.0,statewide
2018,2010s,Georgia,GA,GA-06,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,-2.58,R+2.6,-1.39,-3.77,,0.5,0.5,0.0,house+statewide
2018,2010s,Georgia,GA,GA-07,,False,False,93,governor; attorney general; state senate; state house,0,2,91,5257794,5778852,37316,11073962,47.64,52.36,51.41,-2.88,R+2.9,-1.98,-3.77,,0.5,0.5,0.0,house+statewide
